countryCode,plantName,eprtrFacilityID
"PT","Central Termoelétrica de Lares (Chaminé 1)","133888"
"PT","Central Termoelétrica de Lares (Chaminé 2)","133888"
"PT","Central Termoelétrica de Tunes",
"PT","Central Termoelétrica do Pego","5530"
"PT","Cogeração Carriço","38374"
"PT","Cogeração Energin","5532"
"PT","Cogeração Soporgen (Chaminé 1)","5491"
"PT","Cogeração Soporgen (Chaminé 2)","5491"
"PT","Europac Kraft Viana (CCC a Gás Natural 1)","5389"
"PT","Europac Kraft Viana (CCC a Gás Natural 2)","5389"
"PT","Portucel Cacia (caldeira biomassa)","5388"
"PT","Portucel Setúbal  (caldeira biomassa)","5476"
"PT","Portucel/Soporcel (caldeira biomassa)","5410"
"PT","Portucel/Soporcel (caldeira fuel)","5410"
"PT","Refinaria de Sines (Caldeira 4)","5453"
"PT","Refinaria de Sines (Caldeiras 1, 2 e 3)","5453"
"PT","Refinaria do Porto (chaminé  4002) - 12b","5452"
"PT","Refinaria do Porto (chaminé 4001) - 12a","5452"
"PT","Repsol ACE","5357"
"RO"," MODERN CALOR SA ",
"RO"," OLTCHIM SA Divizia Petrochimica Bradu",
"RO"," S.C. Complexul Energetic  Oltenia  S.A  S.E Turceni nr. 3","167389"
"RO"," S.C. Complexul Energetic  Oltenia  S.A  S.E Turceni nr. 4 ","167389"
"RO"," S.C. Complexul Energetic  Oltenia  S.A  SE Turceni nr. 1","167389"
"RO"," S.C. Complexul Energetic  Oltenia  S.A  SE Turceni nr.2 ","167389"
"RO"," S.C. TERMICA S.A. Targoviste nr.1",
"RO"," S.C.OMV Petrom S.A. CCCC Brazi nr.1","193180"
"RO"," SC CET IASI SA  CET II nr.1                                                                                                                                  ","167308"
"RO"," SC ECOGEN ENERGY SA nr.2 ",
"RO","C.E.T. ENERGOTERM S.A. RESITA nr.1",
"RO","C.E.T. ENERGOTERM S.A. RESITA nr.2",
"RO","C.E.T. ENERGOTERM S.A. RESITA nr.3",
"RO","C.E.T. ENERGOTERM S.A. RESITA nr.4",
"RO","Centrala Termica a SC MICHELIN ROMANIA SA  ",
"RO","CET Arad Hidrocarburi nr.10","167405"
"RO","CET Arad Hidrocarburi nr.3","167405"
"RO","CET Arad Hidrocarburi nr.4","167405"
"RO","CET Arad Hidrocarburi nr.5","167405"
"RO","CET Arad Hidrocarburi nr.6","167405"
"RO","CET Arad Hidrocarburi nr.7","167405"
"RO","CET Arad Hidrocarburi nr.8","167405"
"RO","CET Arad Hidrocarburi nr.9","167405"
"RO","CET Arad Lignit nr.1","167405"
"RO","CET Arad Lignit nr.2","167405"
"RO","CET BACAU nr.1","167294"
"RO","CET BACAU nr.2","167294"
"RO","CET BACAU nr.3","167294"
"RO","Directia de Termoficare a Mun. Bistrita  ",
"RO","OMV PETROM S.A.nr.2 ","167345"
"RO","OMV PETROM S.A.nr.3 ","167345"
"RO","RAAN - Suc. ROMAG TERMO, nr.1","167394"
"RO","RAAN - Suc. ROMAG TERMO, nr.2","167394"
"RO","RAAN - Suc. ROMAG TERMO, nr.3","167394"
"RO","RADET Bucuresti CTZ",
"RO","Regia Autonoma de Termoficare Cluj-Napoca","177468"
"RO","S.C. AGRANA ROMANIA S.A. Buzau Sucursala Roman","167319"
"RO","S.C. ALUM S.A. TULCEA  nr.1","167343"
"RO","S.C. AMURCO S.R.L.","167296"
"RO","S.C. C.E.T. GOVORA S.A. nr.1","167399"
"RO","S.C. C.E.T. GOVORA S.A. nr.2 ","167399"
"RO","S.C. C.E.T. GOVORA S.A. nr.3","167399"
"RO","S.C. CALOR SERV S.R.L. nr.1 ",
"RO","S.C. CALOR SERV S.R.L. nr.2",
"RO","S.C. CET GRIVITA SRL",
"RO","S.C. CET IASI S.A. CET I nr.1",
"RO","S.C. CET IASI S.A. CET I nr.2",
"RO","S.C. CET IASI S.A. CET I nr.3",
"RO","S.C. CET S.A.Braila  nr.1","22756"
"RO","S.C. CET S.A.Braila  nr.2","22756"
"RO","S.C. CET S.A.Braila  nr.3","22756"
"RO","S.C. CET S.A.Braila  nr.4","22756"
"RO","S.C. CET S.A.Braila  nr.5","22756"
"RO","S.C. CET S.A.Braila  nr.6","22756"
"RO","S.C. Complexul Energetic  Oltenia  S.A  S.E Rovinari nr. 1 ","167390"
"RO","S.C. Complexul Energetic  Oltenia  S.A  S.E Rovinari nr. 2 ","167390"
"RO","S.C. COMPLEXUL ENERGETIC HUNEDOARA S.A. SE DEVA nr.1","167410"
"RO","S.C. COMPLEXUL ENERGETIC HUNEDOARA S.A. SE DEVA nr.2 ","167410"
"RO","S.C. COMPLEXUL ENERGETIC HUNEDOARA S.A. SE DEVA nr.3","167410"
"RO","S.C. Complexul Energetic Oltenia  S.A  - S.E  Craiova nr. 2","167387"
"RO","S.C. Complexul Energetic Oltenia  S.A - S.E  Craiova  nr.3 ","167387"
"RO","S.C. Complexul Energetic Oltenia  S.A - S.E Craiova  nr.1 ","167387"
"RO","S.C. Complexul Energetic Oltenia  S.A - S.E Craiova  nr.4","167387"
"RO","S.C. Complexul Energetic Oltenia  S.A S.E  Isalnita","167386"
"RO","S.C. Electrocentrale Galati nr.1",
"RO","S.C. Electrocentrale Galati nr.2",
"RO","S.C. Electrocentrale Galati nr.3",
"RO","S.C. ELECTROCENTRALE ORADEA S.A  nr. 1","167427"
"RO","S.C. ELECTROCENTRALE ORADEA S.A  nr. 2","167427"
"RO","S.C. ENERGOTERM S.A. Tulcea",
"RO","S.C. TERMICA VASLUI S.A",
"RO","S.C. TERMO CALOR CONFORT S.A. nr.1",
"RO","S.C. TERMO CALOR CONFORT S.A. nr.2",
"RO","S.C. TERMO CALOR CONFORT S.A. nr.3 ",
"RO","S.C. TERMO CALOR CONFORT S.A. nr.4",
"RO","S.C. TERMO CALOR CONFORT S.A. nr.5 ",
"RO","S.C. TERMO CALOR CONFORT S.A. nr.6 ",
"RO","S.C. TERMO CALOR CONFORT S.A. nr.7",
"RO","S.C. Termoelectrica S.A. SE PAROSENI nr.1","167411"
"RO","S.C. Termoelectrica S.A. SE PAROSENI nr.2 ","167411"
"RO","S.C. TERMOELECTRICA S.A. Sucursala Electrocentrale Borzesti",
"RO","S.C. Termoelectrica S.A.S.E. Doicesti  nr.1","167353"
"RO","S.C. Termoelectrica S.A.S.E. Doicesti  nr.2","167353"
"RO","S.C. TERMON S.R.L. ONESTI",
"RO","S.C. Uzina Termoelectrica Giurgiu S.A. nr.1",
"RO","S.C. Uzina Termoelectrica Giurgiu S.A. nr.2",
"RO","S.C.COLTERM S.A. nr.1","167418"
"RO","S.C.COLTERM S.A. nr.2","167418"
"RO","S.C.COLTERM S.A. nr.3","167418"
"RO","S.C.COLTERM S.A. nr.4","167418"
"RO","S.C.COLTERM S.A. nr.5","167418"
"RO","S.C.COLTERM S.A. nr.6 ","167418"
"RO","S.C.COLTERM S.A. nr.7","167418"
"RO","S.C.OMV Petrom S.A. CCCC Brazi nr.2","193180"
"RO","S.C.TERMICA S.A SUCEAVA nr.1         ","167321"
"RO","S.C.TERMICA S.A SUCEAVA nr.2","167321"
"RO","S.C.TERMICA S.A SUCEAVA nr.3","167321"
"RO","S.C.TERMICA S.A SUCEAVA nr.4","167321"
"RO","S.C.Uzina Termoelectrica Midia S.A nr.1","167334"
"RO","S.C.Uzina Termoelectrica Midia S.A nr.2","167334"
"RO","S.C.Uzina Termoelectrica Midia S.A nr.3","167334"
"RO","S.C.Uzina Termoelectrica Midia S.A nr.4","167334"
"RO","SC CET BRASOV SA  nr. 2",
"RO","SC CET BRASOV SA nr. 1",
"RO","SC Dalkia Termo Prahova SRL nr. 1","167376"
"RO","SC Dalkia Termo Prahova SRL nr. 2","167376"
"RO","SC Dalkia Termo Prahova SRL nr. 3","167376"
"RO","SC Dalkia Termo Prahova SRL nr. 4","167376"
"RO","SC ECOGEN ENERGY  SA nr.1",
"RO","SC ELCEN Bucuresti     CET Progresu nr.1","167470"
"RO","SC ELCEN Bucuresti     CET Progresu nr.2","167470"
"RO","SC ELCEN Bucuresti     CET Progresu nr.3","167470"
"RO","SC ELCEN Bucuresti     CET Progresu nr.4","167470"
"RO","SC ELCEN Bucuresti     CET Titan nr.1",
"RO","SC ELCEN Bucuresti     CET Titan nr.2",
"RO","SC ELCEN Bucuresti     CET Vest nr.7","167472"
"RO","SC ELCEN Bucuresti     CET Vest nr.8","167472"
"RO","SC ELCEN Bucuresti    CET Vest nr.1","167472"
"RO","SC ELCEN Bucuresti    CET Vest nr.2","167472"
"RO","SC ELCEN Bucuresti    CET Vest nr.3","167472"
"RO","SC ELCEN Bucuresti    CET Vest nr.4","167472"
"RO","SC ELCEN Bucuresti    CET Vest nr.5","167472"
"RO","SC ELCEN Bucuresti    CET Vest nr.6","167472"
"RO","SC ELCEN Bucuresti    CET Vest nr.9","167472"
"RO","SC ELCEN Bucuresti   CET Sud nr.10","167471"
"RO","SC ELCEN Bucuresti   CET Sud nr.11","167471"
"RO","SC ELCEN Bucuresti   CET Sud nr.12","167471"
"RO","SC ELCEN Bucuresti   CET Sud nr.13","167471"
"RO","SC ELCEN Bucuresti   CET Sud nr.14","167471"
"RO","SC ELCEN Bucuresti   CET Sud nr.15","167471"
"RO","SC ELCEN Bucuresti   CET Sud nr.16","167471"
"RO","SC ELCEN Bucuresti   CET Sud nr.8","167471"
"RO","SC ELCEN Bucuresti   CET Sud nr.9","167471"
"RO","SC ELCEN Bucuresti  CET Grozavesti nr.1","167473"
"RO","SC ELCEN Bucuresti  CET Grozavesti nr.2","167473"
"RO","SC ELCEN Bucuresti  CET Grozavesti nr.3","167473"
"RO","SC ELCEN Bucuresti  CET Grozavesti nr.4","167473"
"RO","SC ELCEN Bucuresti  CET Grozavesti nr.5","167473"
"RO","SC ELCEN Bucuresti  CET Grozavesti nr.6","167473"
"RO","SC ELCEN Bucuresti  CET Grozavesti nr.7","167473"
"RO","SC ELCEN Bucuresti  CET Sud nr. 1","167471"
"RO","SC ELCEN Bucuresti  CET Sud nr. 2","167471"
"RO","SC ELCEN Bucuresti  CET Sud nr. 3","167471"
"RO","SC ELCEN Bucuresti  CET Sud nr. 4","167471"
"RO","SC ELCEN Bucuresti  CET Sud nr. 5","167471"
"RO","SC ELCEN Bucuresti  CET Sud nr. 6","167471"
"RO","SC ELCEN Bucuresti  CET Sud nr. 7","167471"
"RO","SC ELCEN Bucuresti SE Palas nr.1+4","167335"
"RO","SC ELCEN Bucuresti SE Palas nr.2","167335"
"RO","SC ELCEN Bucuresti SE Palas nr.3","167335"
"RO","SC ELCEN Bucuresti SE Palas nr.5","167335"
"RO","SC ELCEN Bucuresti SE Palas nr.6","167335"
"RO","SC ELCEN Bucuresti SE Palas nr.7","167335"
"RO","SC ELCEN Bucuresti SE Palas nr.8","167335"
"RO","SC ENET SA Nr.1 Focsani",
"RO","SC ENET SA Nr.2 Focsani",
"RO","SC ENET SA Nr.3 Focsani",
"RO","SC ENET SA Nr.4 Focsani",
"RO","SC Lemarco Cristal SRL",
"RO","SC LUKOIL ENERGY & GAS SRL  nr.2","159568"
"RO","SC LUKOIL ENERGY & GAS SRL nr.3","159568"
"RO","SC Rafinaria ASTRA ROMANA -Centrala termica","82885"
"RO","SC ROMPETROL RAFINARE SA RAFINARIA VEGA PLOIESTI ",
"RO","SC TERMA SERV ALEXANDRIA",
"RO","SC TERMICA SA nr.2 Botosani",
"RO","SC TERMICA SA nr.3 Botosani",
"RO","SC TERMOELECTRICA S.A. Sucursala Electrocentrale Braila nr.1",
"RO","SC TERMOELECTRICA S.A. Sucursala Electrocentrale Braila nr.2",
"RO","SC Uzina Electrica Zalau S.A  nr.1",
"RO","SC Uzina Electrica Zalau S.A  nr.3",
"RO","SC ZAHARUL SA Oradea","99703"
"RO","SNGN Romgaz SA - SPEE Iernut  nr.4 ","167460"
"RO","SNGN Romgaz SA - SPEE Iernut nr.1","167460"
"RO","SNGN Romgaz SA - SPEE Iernut nr.2","167460"
"RO","SNGN Romgaz SA - SPEE Iernut nr.3","167460"
"RO","SNGN Romgaz SA - SPEE Iernut nr.5 ","167460"
"SE","AarhusKarlshamn Sweden AB","6002"
"SE","AB Sandvik Materials Technolog","7761"
"SE","Akalla värmeverk","42035"
"SE","Akzo Nobel Functional Chemical","6721"
"SE","Ålidehemsanläggningen","8109"
"SE","Allöverket","41979"
"SE","Angereds Värmecentral","85628"
"SE","Ångkraftverket, (ÅKV)","6408"
"SE","Arboga värmeverk",
"SE","Arctic Paper Grycksbo AB","7645"
"SE","Arsta energicentral","85669"
"SE","Årsta värmeverk","42002"
"SE","Bäckelundsverket","41968"
"SE","Beleverket i Hässleholm","85664"
"SE","Bergsättersverken","150715"
"SE","Billerud Karlsborgs AB","8155"
"SE","Billerud Skärblacka AB","1240"
"SE","Björksätra Kraftvärmeverk","7762"
"SE","Bodens värmeverk, BEAB","85650"
"SE","Boländeranläggningarna, Kraftvärmeverket o Bolandv","492"
"SE","Bollmora värmeverk","85651"
"SE","Brattåsverket",
"SE","Bravikens Pappersbruk","1238"
"SE","Bristaverket","195"
"SE","Carlsborg hetv.centr (reserv)",
"SE","Dåva kraftvärmeverk","8110"
"SE","Djupedsverket","41878"
"SE","Draken , Hetvattencentral",
"SE","E.ON Värme Sverige AB Hetvattencentralen","41914"
"SE","E.ON Värme Sverige AB, Åbyverket","7318"
"SE","Ersbo hetvattencentral",
"SE","Farsta värmeverk",
"SE","Fittjaverket","85639"
"SE","Fjärrvärmecentral,Israel (FCI)",
"SE","Fjärrvärmeverket Hammargård",
"SE","Gällivare Energi AB","41901"
"SE","Geneta panncentral",
"SE","Granskärs kraftvärmeverk",
"SE","Gruvöns bruk","7189"
"SE","Hammarbyverket","188"
"SE","Hässelbyverket","185"
"SE","Heden kraftvärmeverk","7202"
"SE","Hedensbyns kraftvärmeverk","8115"
"SE","Heleneholmsverket, (HVK)","6405"
"SE","HPC Simpan och Ena Kraft, kraftvärmeverket","42038"
"SE","Huddinge maskincentral",
"SE","Husbyborgsverket",
"SE","HVC 1 Fräsen Porsön",
"SE","HVC 2 Aronstorp",
"SE","HVG-stationen",
"SE","Idbäckens Kraftvärmeverk","41893"
"SE","Igelstaverket",
"SE","Iggesund Paperboard AB","7771"
"SE","INEOS Sverige AB","6723"
"SE","Jordbro värmeverk","112488"
"SE","Karlshamn Kraft AB",
"SE","Karskärsverket","7755"
"SE","Korsnäs AB, Frövi","7326"
"SE","Kraftvärmeverk Karlskrona",
"SE","Kraftvärmeverket Härnösand","7913"
"SE","Kraftvärmeverket i Katrineholm","41940"
"SE","Kraftvärmeverket i Linköping","1231"
"SE","Kraftvärmeverket i yttre hamn",
"SE","Kraftvärmeverket Munksjö","4637"
"SE","Kraftvärmeverket Övik Energi A",
"SE","KVV-Åkerslund","42057"
"SE","Lidingö värmeverk",
"SE","Limhamns Fjärrvärmecentral, (L",
"SE","Lövängsverket (f d Kärnsjukhus","85674"
"SE","Lugnviksverket","42045"
"SE","Luleå kraftvärmeverk LUKAB",
"SE","Lunds Hetvattencentral (LHVC)","85648"
"SE","Minnesgärdet","159630"
"SE","Moskogens kraftvärmeverk","41960"
"SE","M-real Sverige AB, Husums fabr","7924"
"SE","Nässjö Kraftvärmeverk","85631"
"SE","Navestad HVC",
"SE","Norsaverkets värmecentral","41881"
"SE","Nybro Energicentral",
"SE","Öresundsverket, (ÖVT)","41946"
"SE","Örtofta sockerbruk","6425"
"SE","Ortvikens pappersbruk",
"SE","Östrands massafabrik","7891"
"SE","Panna P7 och P11 Övik Energi AB",
"SE","Panncentralen Släggan",
"SE","Panncentralen Turbingatan",
"SE","PC CSK",
"SE","Perstorp Oxo AB, Stenungsund","6720"
"SE","Piteå värmeverk",
"SE","Preem Petroleum AB Preemraff Göteborg","6797"
"SE","Preemraff, Lysekil","6808"
"SE","Riskullaverket","6803"
"SE","Rosenlunds Kraftvärmeverk","6801"
"SE","Rya Gaskraftvärmeverk","42016"
"SE","Rya Värmecentral","41916"
"SE","Ryaverket","6822"
"SE","Säbyverket",
"SE","Sandviksverket","41949"
"SE","Sävenäs Kraftvärmeverk","41915"
"SE","SCA Packaging Obbola AB","8108"
"SE","Skene värmeverk, Assbergsverke",
"SE","Skeppsdockan",
"SE","Skogås värmeverk",
"SE","Skoghalls Bruk","7184"
"SE","Skutskärs Bruk","482"
"SE","Smurfit Kappa Kraftliner Piteå","8235"
"SE","Södra Cell Mönsterås","5099"
"SE","Södra Cell Mörrum","6001"
"SE","Södra Cell Värö","6649"
"SE","Solnaverket","192"
"SE","SSAB Oxelösund AB","539"
"SE","St1 Refinery AB","6800"
"SE","Stallbacka Värmeverk","42009"
"SE","Stora Enso Fors AB","7652"
"SE","Stora Enso Hylte AB","6568"
"SE","Stora Enso Kvarnsveden AB","7647"
"SE","Stora Enso Nymölla AB","6391"
"SE","Sundbybergsverket","112502"
"SE","Sundsvall Energi AB, Korstaver","7918"
"SE","Sundsvall Energi AB, Nackstave",
"SE","Utklippans Fjärrvärmecentral,","193218"
"SE","Vallviks Bruk","7764"
"SE","Värmecentral Lextorp",
"SE","Värmecentral Önafors","193227"
"SE","Värmeverket Anoden",
"SE","Värmeverket Södra Vakten 17",
"SE","Värmeverket Vattumannen","552"
"SE","Värtaverket","187"
"SE","Västerås kraftvärmeverk","7417"
"SE","Västerbyverket","177518"
"SE","Västermalmsverket/Falu Energi & Vatten AB","41953"
"SE","Västhamnsverket, (VHV)","6415"
"SE","Vattenfall Visby Kraftvärmeverk",
"SE","Vilundaverket","85643"
"SE","VOLVO Personvagnar AB","6795"
"SI","JPE G",
"SI","JPE H",
"SI","TEB J",
"SI","TEB K",
"SI","TEB L",
"SI","TEB M",
"SI","TEB N",
"SI","TEŠ A","7125"
"SI","TEŠ B","7125"
"SI","TEŠ C","7125"
"SI","TEŠ O","7125"
"SI","TEŠ P","7125"
"SI","TET F","7333"
"SI","TE-TOL D","7229"
"SI","TE-TOL E","7229"
"SI","TOM I","23136"
"SI","VIPAP R","7784"
"SI","VIPAP S","7784"
"SK","Bratislavská teplárenská, a. s. Výhrevňa JUH",
"SK","Bratislavská teplárenská, a.s. Tepláreň 1 - západ",
"SK","Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K5","9132"
"SK","Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K6","9132"
"SK","Bratislavská teplárenská, a.s. TEPLÁREŇ II - východ - K8+K9","9132"
"SK","BUKÓZA ENERGO, a.s. - Energetický celok K1+ K2","159708"
"SK","Bytkomfort s.r.o.Nové Zámky CTZ Nové Zámky K1-K2","23003"
"SK","CHEMES, a.s. HUMENNÉ TEPLÁREŇ K4+K5+K8","10253"
"SK","CM European power Slovakia, s. r. o. - Tepláreň BC kotol K11-14","100144"
"SK","CM European power Slovakia, s. r. o. - Tepláreň K1-5+K7-8","100144"
"SK","Continental Matador Rubber, s.r.o. - Kotolňa","10924"
"SK","Dalkia Industry Žiar nad Hronom, a.s. Závod ENEVIA","9693"
"SK","Duslo a.s. Tepláreň K5",
"SK","Duslo a.s. Tepláreň K6-K7",
"SK","E.ON Elektrárne s.r.o. - Spaľovacia turbína ST1",
"SK","Energy Snina,a.s. Kombinovaná výroba tepla a elektrickej energie K1+K2+K4+K5",
"SK","EUSTREAM, a.s. - 5 KOMPRESOROVÁ STANICA - TS  NUOVO PIGNONE DLE (R05)","10272"
"SK","EUSTREAM, a.s. - 5 KOMPRESOROVÁ STANICA - TS  NUOVO PIGNONE DLE (R06)","10272"
"SK","EUSTREAM, a.s. 2 KOMPRESOROVÁ STANICA TS NUOVO PIGNONE","10272"
"SK","EUSTREAM, a.s. 3 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR1)","10272"
"SK","EUSTREAM, a.s. 4 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR3)","10272"
"SK","EUSTREAM, a.s. 4 KOMPRESOROVÁ STANICA TS COOPER-ROLLS (CR4)","10272"
"SK","eustream, a.s. Cooper Rolls CR-1","10267"
"SK","eustream, a.s. Cooper Rolls CR-2","10267"
"SK","eustream, a.s. Nuovo Pignone","10267"
"SK","eustream, a.s. Plynové turbíny 23-NP 1 ","9686"
"SK","eustream, a.s. Plynové turbíny 24-NP 2 ","9686"
"SK","eustream, a.s. Závod 04, Kompresorová stanica - turbína 23","9168"
"SK","eustream, a.s. Závod 04, Kompresorová stanica - turbína 24","9168"
"SK","eustream, a.s. Závod 04, Kompresorová stanica - turbína 25","9168"
"SK","eustream, a.s. Závod 04, Kompresorová stanica - turbína 26","9168"
"SK","HANDLOVSKÁ ENERGETIKA, s.r.o. Tepláreň Handlová - K1, K5-K6",
"SK","KVARTET, a.s. - Tepláreň",
"SK","Martinská teplárenská, a.s. Tepláreň K4-7","10927"
"SK","Mondi scp, a.s. Kotol K3","10934"
"SK","Mondi scp, a.s. Kotol na biomasu","10934"
"SK","Mondi scp, a.s. Paroplynové zariadenie PPZ č.1 a č.2","10934"
"SK","PALMA - GROUP a.s. Bratislava kotolňa","22979"
"SK","Považský cukor a.s. Tepelno-energetická centrála K1-K2","23072"
"SK","PPC Energy, a.s. 58 MW zdroj",
"SK","PPC POWER, a.s. paroplynový cyklus","9134"
"SK","Slov.elektrárne,Vojany, EVO II K21-24","10271"
"SK","Slov.elektrárne,Vojany, EVO II K25-26","10271"
"SK","Slovenské cukrovary, s.r.o., Sereď kotol K1-K2 na HU-tepláreň",
"SK","SLOVENSKÉ ELEKTRÁRNE, a.s. ENO B-Bl.1,2","10271"
"SK","SLOVENSKÉ ELEKTRÁRNE, a.s. ENO fluidný kotol","10271"
"SK","SLOVENSKÉ ELEKTRÁRNE, a.s. ENO granulačné kotly","10271"
"SK","SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K11+K12","10271"
"SK","SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K13+K14","10271"
"SK","SLOVENSKÉ ELEKTRÁRNE, a.s. EVO I - K15+K16","10271"
"SK","Slovenské elektrárne, a.s., závod Atómové elektrárne Pomocná nábehová kotolňa",
"SK","Slovintegra Energy, s.r.o. - Kotolňa - K2-K3","83154"
"SK","Slovintegra Energy, s.r.o. plynová turbína ST1","83154"
"SK","Slovintegra Energy, s.r.o. plynová turbína ST2","83154"
"SK","Slovnaft Petrochemicals, s.r.o. - P 231100 Etylénová jednotka - BA110","9119"
"SK","Smurfit Kappa Štúrovo, a.s. Energetika K1+K3",
"SK","Smurfit Kappa Štúrovo, a.s. Energetika K4",
"SK","STEFE Rimavská Sobota s.r.o. Centrálna výhrevňa",
"SK","Stredoslovenská energetika - Project Development, s.r.o. - DANTE - Špičková elektráreň",
"SK","Tepláreň Košice, a.s. TEKO - Plant 1","10265"
"SK","Tepláreň Košice, a.s. TEKO - Plant 2","10265"
"SK","Tepláreň Košice, a.s. TEKO - Plant 3","10265"
"SK","TEPLÁREŇ, a.s. Považská  Bystrica - Paroplynový cyklus","10936"
"SK","TP 2, s.r.o. Pomocná výhrevňa K7+K9+K10","10270"
"SK","Trnavská teplárenská, a. s. Trnavská tepláreň","51576"
"SK","U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K1-5","10251"
"SK","U. S. Steel Košice, s.r.o. DZ Energetika - kotolňa teplárne K6","10251"
"SK","VOLKSWAGEN SLOVAKIA, a.s. Kotolňa E5","10601"
"SK","Žilinská teplárenská, a.s. K1-K2-K5","10935"
"SK","Žilinská teplárenská, a.s. K4","10935"
"SK","Zvolenská teplárenská a.s. Tepláreň A","9704"
"SK","Zvolenská teplárenská a.s. Tepláreň B","9704"
"UK","2CDU/2DHT","14524"
"UK","2VDU/Hydrocracker","14524"
"UK","3CDU/3DHT","14524"
"UK","AES Indian Queens , St Denis, Cornwall","32776"
"UK","AES Kilroot Power Ltd","14388"
"UK","AES Kilroot Power Ltd","14388"
"UK","AES Kilroot Power Ltd","14388"
"UK","Arjo Wiggins","14439"
"UK","Aylesford Newsprint Services A1 Aylesford, Kent ME20 7DL","13397"
"UK","Aylesford Newsprint Services A2 Aylesford, Kent ME20 7DL","13397"
"UK","Baglan Operations, Baglan CCGT","13465"
"UK","Ballylumford A14","32954"
"UK","Ballylumford A16","32954"
"UK","Ballylumford A18","32954"
"UK","Ballylumford A2","32954"
"UK","Ballylumford A3","32954"
"UK","Ballylumford A4","32954"
"UK","Ballylumford A5","32954"
"UK","BASF Performance Products",
"UK","Boiler 1&2","14508"
"UK","Boiler 3&4","14508"
"UK","Boiler 5","14532"
"UK","Boiler 8","14524"
"UK","Boilers 1 & 2","14455"
"UK","Boilers 11,12&13","14524"
"UK","Boilers 14&15","14524"
"UK","Boilers 9&10","14524"
"UK","BP Chemicals Limited Hull","13708"
"UK","BP Chemicals Limited Hull SB8 Boiler","13708"
"UK","Bristol Energy Limited Bristol OCGT, Filton","31611"
"UK","BRITE Partnership soild biomass CHP",
"UK","British Salt Limited Middlewich, Cheshire",
"UK","British Sugar Bury St Edmunds Sugar Factory Plant 1","13741"
"UK","British Sugar Bury St Edmunds Sugar Factory Plant 2","13741"
"UK","British Sugar Newark Sugar Factory","13743"
"UK","British Sugar plc,  Bury St Edmonds.Boilers CHP and HRSG ","13741"
"UK","British Sugar plc, Wissington CHP plant","13740"
"UK","British Sugar Wissington Sugar Factory","13740"
"UK","Cat Ref 1st Int","14524"
"UK","Cat Reformer Main Heaters","14524"
"UK","Central Bacton Gas Terminal",
"UK","Centrica  Barry Power Station","13775"
"UK","Centrica Brigg GT1A","31745"
"UK","Centrica Brigg GT1B","31745"
"UK","Centrica Brigg GT2A","31745"
"UK","Centrica Brigg GT2B","31745"
"UK","Centrica Energy, King's Lynn Power Station","13776"
"UK","Centrica Energy, South Humber Bank A1 GT 13","13090"
"UK","Centrica Energy, South Humber Bank A2 GTs 11 & 12","13090"
"UK","Centrica Energy, South Humber Bank A3 GTs 21 & 22","13090"
"UK","Centrica KPS, Killingholme GT1","13779"
"UK","Centrica KPS, Killingholme GT2","13779"
"UK","Centrica KPS, Killingholme GT3","13779"
"UK","Centrica PB Limited, Peterborough Power station Stack A1","13778"
"UK","Centrica PB Limited, Peterborough Power station Stack A2","13778"
"UK","Centrica Roosecote Power Station, Barrow-in-Furness","13100"
"UK","Centrica Storage Limited RB211 gas turbine, Easington","13783"
"UK","CHP (GT and Boiler 3)","14488"
"UK","Cofely Energy Limited Grimsby Chimney 3",
"UK","Cofely Industrial Energy Services - Dow Corning Barry Cogeneration Plant","13891"
"UK","Cofely Limited, Syngenta CHP, Huddersfield",
"UK","Conoco Philips Seal Sands",
"UK","ConocoPhillips HOR CHP ST703 ",
"UK","ConocoPhillips HOR ST6001",
"UK","ConocoPhillips Petroleum, Seal Sands, Teeside.",
"UK","Coolkeeragh A1","14384"
"UK","Coolkeeragh A2","14384"
"UK","Coolkeeragh A3","14384"
"UK","Coors Brewers Limited Bass Burton C Brewery","31838"
"UK","Corby Power Limited Stack A1","13821"
"UK","Corby Power Limited Stack A2","13821"
"UK","Corus Llanwern 3 package boilers","13828"
"UK","Corus Port Talbot PT Works NP (ICL5)","13829"
"UK","Coryton Energy A1Coryton Energy CCGT","32855"
"UK","Coryton Energy A2 Coryton Energy CCGT","32855"
"UK","Coryton Refinery Boiler 3","32855"
"UK","Coryton Refinery GTG/HRSG","32855"
"UK","Croydon Energy Limited GT ","32855"
"UK","Dalkia Utilities Services PLC Berkshire Brewery, Reading",
"UK","Damhead Creek Power Station A1 Kingsnorth, Hoo, Rochester, Kent.ME3 9TX","13865"
"UK","Damhead Creek Power Station A2 Kingsnorth, Hoo, Rochester, Kent.ME3 9TX","13865"
"UK","Deeside Power, Flintshire CCGT (GT 1)","13873"
"UK","Deeside Power, Flintshire CCGT (GT 2)","13873"
"UK","Derby Cogeneration Limited, Rolls Royce plc Sinfin C Site","32305"
